calendarDate,isOpen,prevTradeDate,isWeekEnd,isMonthEnd,isQuarterEnd,isYearEnd
20180224,0,20180223,0,0,0,0
20180225,0,20180223,0,0,0,0
20180226,1,20180223,0,0,0,0
20180227,1,20180226,0,0,0,0
20180228,1,20180227,0,1,0,0
20180301,1,20180228,0,0,0,0
20180302,1,20180301,1,0,0,0
20180303,0,20180302,0,0,0,0
20180304,0,20180302,0,0,0,0
20180305,1,20180302,0,0,0,0
20180306,1,20180305,0,0,0,0
20180307,1,20180306,0,0,0,0
20180308,1,20180307,0,0,0,0
20180309,1,20180308,1,0,0,0
20180310,0,20180309,0,0,0,0
20180311,0,20180309,0,0,0,0
20180312,1,20180309,0,0,0,0
20180313,1,20180312,0,0,0,0
20180314,1,20180313,0,0,0,0
20180315,1,20180314,0,0,0,0
20180316,1,20180315,1,0,0,0
20180317,0,20180316,0,0,0,0
20180318,0,20180316,0,0,0,0
20180319,1,20180316,0,0,0,0
20180320,1,20180319,0,0,0,0
20180321,1,20180320,0,0,0,0
20180322,1,20180321,0,0,0,0
20180323,1,20180322,1,0,0,0
20180324,0,20180323,0,0,0,0
20180325,0,20180323,0,0,0,0
20180326,1,20180323,0,0,0,0
20180327,1,20180326,0,0,0,0
20180328,1,20180327,0,0,0,0
20180329,1,20180328,0,0,0,0
20180330,1,20180329,1,1,1,0
20180331,0,20180330,0,0,0,0
20180401,0,20180330,0,0,0,0
20180402,1,20180330,0,0,0,0
20180403,1,20180402,0,0,0,0
20180404,1,20180403,1,0,0,0
20180405,0,20180404,0,0,0,0
20180406,0,20180404,0,0,0,0
20180407,0,20180404,0,0,0,0
20180408,0,20180404,0,0,0,0
20180409,1,20180404,0,0,0,0
20180410,1,20180409,0,0,0,0
20180411,1,20180410,0,0,0,0
20180412,1,20180411,0,0,0,0
20180413,1,20180412,1,0,0,0
20180414,0,20180413,0,0,0,0
20180415,0,20180413,0,0,0,0
20180416,1,20180413,0,0,0,0
20180417,1,20180416,0,0,0,0
20180418,1,20180417,0,0,0,0
20180419,1,20180418,0,0,0,0
20180420,1,20180419,1,0,0,0
20180421,0,20180420,0,0,0,0
20180422,0,20180420,0,0,0,0
20180423,1,20180420,0,0,0,0
20180424,1,20180423,0,0,0,0
20180425,1,20180424,0,0,0,0
20180426,1,20180425,0,0,0,0
20180427,1,20180426,1,1,0,0
20180428,0,20180427,0,0,0,0
20180429,0,20180427,0,0,0,0
20180430,0,20180427,0,0,0,0
20180501,0,20180427,0,0,0,0
20180502,1,20180427,0,0,0,0
20180503,1,20180502,0,0,0,0
20180504,1,20180503,1,0,0,0
20180505,0,20180504,0,0,0,0
20180506,0,20180504,0,0,0,0
20180507,1,20180504,0,0,0,0
20180508,1,20180507,0,0,0,0
20180509,1,20180508,0,0,0,0
20180510,1,20180509,0,0,0,0
20180511,1,20180510,1,0,0,0
20180512,0,20180511,0,0,0,0
20180513,0,20180511,0,0,0,0
20180514,1,20180511,0,0,0,0
20180515,1,20180514,0,0,0,0
20180516,1,20180515,0,0,0,0
20180517,1,20180516,0,0,0,0
20180518,1,20180517,1,0,0,0
20180519,0,20180518,0,0,0,0
20180520,0,20180518,0,0,0,0
20180521,1,20180518,0,0,0,0
20180522,1,20180521,0,0,0,0
20180523,1,20180522,0,0,0,0
20180524,1,20180523,0,0,0,0
20180525,1,20180524,1,0,0,0
20180526,0,20180525,0,0,0,0
20180527,0,20180525,0,0,0,0
20180528,1,20180525,0,0,0,0
20180529,1,20180528,0,0,0,0
20180530,1,20180529,0,0,0,0
20180531,1,20180530,0,1,0,0
20180601,1,20180531,1,0,0,0
20180602,0,20180601,0,0,0,0
20180603,0,20180601,0,0,0,0
20180604,1,20180601,0,0,0,0
20180605,1,20180604,0,0,0,0
20180606,1,20180605,0,0,0,0
20180607,1,20180606,0,0,0,0
20180608,1,20180607,1,0,0,0
20180609,0,20180608,0,0,0,0
20180610,0,20180608,0,0,0,0
20180611,1,20180608,0,0,0,0
20180612,1,20180611,0,0,0,0
20180613,1,20180612,0,0,0,0
20180614,1,20180613,0,0,0,0
20180615,1,20180614,1,0,0,0
20180616,0,20180615,0,0,0,0
20180617,0,20180615,0,0,0,0
20180618,0,20180615,0,0,0,0
20180619,1,20180615,0,0,0,0
20180620,1,20180619,0,0,0,0
20180621,1,20180620,0,0,0,0
20180622,1,20180621,1,0,0,0
20180623,0,20180622,0,0,0,0
20180624,0,20180622,0,0,0,0
20180625,1,20180622,0,0,0,0
20180626,1,20180625,0,0,0,0
20180627,1,20180626,0,0,0,0
20180628,1,20180627,0,0,0,0
20180629,1,20180628,1,1,1,0
20180630,0,20180629,0,0,0,0
20180701,0,20180629,0,0,0,0
20180702,1,20180629,0,0,0,0
20180703,1,20180702,0,0,0,0
20180704,1,20180703,0,0,0,0
20180705,1,20180704,0,0,0,0
20180706,1,20180705,1,0,0,0
20180707,0,20180706,0,0,0,0
20180708,0,20180706,0,0,0,0
20180709,1,20180706,0,0,0,0
20180710,1,20180709,0,0,0,0
20180711,1,20180710,0,0,0,0
20180712,1,20180711,0,0,0,0
20180713,1,20180712,1,0,0,0
20180714,0,20180713,0,0,0,0
20180715,0,20180713,0,0,0,0
20180716,1,20180713,0,0,0,0
20180717,1,20180716,0,0,0,0
20180718,1,20180717,0,0,0,0
20180719,1,20180718,0,0,0,0
20180720,1,20180719,1,0,0,0
20180721,0,20180720,0,0,0,0
20180722,0,20180720,0,0,0,0
20180723,1,20180720,0,0,0,0
20180724,1,20180723,0,0,0,0
20180725,1,20180724,0,0,0,0
20180726,1,20180725,0,0,0,0
20180727,1,20180726,1,0,0,0
20180728,0,20180727,0,0,0,0
20180729,0,20180727,0,0,0,0
20180730,1,20180727,0,0,0,0
20180731,1,20180730,0,1,0,0
20180801,1,20180731,0,0,0,0
20180802,1,20180801,0,0,0,0
20180803,1,20180802,1,0,0,0
20180804,0,20180803,0,0,0,0
20180805,0,20180803,0,0,0,0
20180806,1,20180803,0,0,0,0
20180807,1,20180806,0,0,0,0
20180808,1,20180807,0,0,0,0
20180809,1,20180808,0,0,0,0
20180810,1,20180809,1,0,0,0
20180811,0,20180810,0,0,0,0
20180812,0,20180810,0,0,0,0
20180813,1,20180810,0,0,0,0
20180814,1,20180813,0,0,0,0
20180815,1,20180814,0,0,0,0
20180816,1,20180815,0,0,0,0
20180817,1,20180816,1,0,0,0
20180818,0,20180817,0,0,0,0
20180819,0,20180817,0,0,0,0
20180820,1,20180817,0,0,0,0
20180821,1,20180820,0,0,0,0
20180822,1,20180821,0,0,0,0
20180823,1,20180822,0,0,0,0
20180824,1,20180823,1,0,0,0
20180825,0,20180824,0,0,0,0
20180826,0,20180824,0,0,0,0
20180827,1,20180824,0,0,0,0
20180828,1,20180827,0,0,0,0
20180829,1,20180828,0,0,0,0
20180830,1,20180829,0,0,0,0
20180831,1,20180830,1,1,0,0
20180901,0,20180831,0,0,0,0
20180902,0,20180831,0,0,0,0
20180903,1,20180831,0,0,0,0
20180904,1,20180903,0,0,0,0
20180905,1,20180904,0,0,0,0
20180906,1,20180905,0,0,0,0
20180907,1,20180906,1,0,0,0
20180908,0,20180907,0,0,0,0
20180909,0,20180907,0,0,0,0
20180910,1,20180907,0,0,0,0
20180911,1,20180910,0,0,0,0
20180912,1,20180911,0,0,0,0
20180913,1,20180912,0,0,0,0
20180914,1,20180913,1,0,0,0
20180915,0,20180914,0,0,0,0
20180916,0,20180914,0,0,0,0
20180917,1,20180914,0,0,0,0
20180918,1,20180917,0,0,0,0
20180919,1,20180918,0,0,0,0
20180920,1,20180919,0,0,0,0
20180921,1,20180920,1,0,0,0
20180922,0,20180921,0,0,0,0
20180923,0,20180921,0,0,0,0
20180924,0,20180921,0,0,0,0
20180925,1,20180921,0,0,0,0
20180926,1,20180925,0,0,0,0
20180927,1,20180926,0,0,0,0
20180928,1,20180927,1,1,1,0
20180929,0,20180928,0,0,0,0
20180930,0,20180928,0,0,0,0
20181001,0,20180928,0,0,0,0
20181002,0,20180928,0,0,0,0
20181003,0,20180928,0,0,0,0
20181004,0,20180928,0,0,0,0
20181005,0,20180928,0,0,0,0
20181006,0,20180928,0,0,0,0
20181007,0,20180928,0,0,0,0
20181008,1,20180928,0,0,0,0
20181009,1,20181008,0,0,0,0
20181010,1,20181009,0,0,0,0
20181011,1,20181010,0,0,0,0
20181012,1,20181011,1,0,0,0
20181013,0,20181012,0,0,0,0
20181014,0,20181012,0,0,0,0
20181015,1,20181012,0,0,0,0
20181016,1,20181015,0,0,0,0
20181017,1,20181016,0,0,0,0
20181018,1,20181017,0,0,0,0
20181019,1,20181018,1,0,0,0
20181020,0,20181019,0,0,0,0
20181021,0,20181019,0,0,0,0
20181022,1,20181019,0,0,0,0
20181023,1,20181022,0,0,0,0
20181024,1,20181023,0,0,0,0
20181025,1,20181024,0,0,0,0
20181026,1,20181025,1,0,0,0
20181027,0,20181026,0,0,0,0
20181028,0,20181026,0,0,0,0
20181029,1,20181026,0,0,0,0
20181030,1,20181029,0,0,0,0
20181031,1,20181030,0,1,0,0
20181101,1,20181031,0,0,0,0
20181102,1,20181101,1,0,0,0
20181103,0,20181102,0,0,0,0
20181104,0,20181102,0,0,0,0
20181105,1,20181102,0,0,0,0
20181106,1,20181105,0,0,0,0
20181107,1,20181106,0,0,0,0
20181108,1,20181107,0,0,0,0
20181109,1,20181108,1,0,0,0
20181110,0,20181109,0,0,0,0
20181111,0,20181109,0,0,0,0
20181112,1,20181109,0,0,0,0
20181113,1,20181112,0,0,0,0
20181114,1,20181113,0,0,0,0
20181115,1,20181114,0,0,0,0
20181116,1,20181115,1,0,0,0
20181117,0,20181116,0,0,0,0
20181118,0,20181116,0,0,0,0
20181119,1,20181116,0,0,0,0
20181120,1,20181119,0,0,0,0
20181121,1,20181120,0,0,0,0
20181122,1,20181121,0,0,0,0
20181123,1,20181122,1,0,0,0
20181124,0,20181123,0,0,0,0
20181125,0,20181123,0,0,0,0
20181126,1,20181123,0,0,0,0
20181127,1,20181126,0,0,0,0
20181128,1,20181127,0,0,0,0
20181129,1,20181128,0,0,0,0
20181130,1,20181129,1,1,0,0
20181201,0,20181130,0,0,0,0
20181202,0,20181130,0,0,0,0
20181203,1,20181130,0,0,0,0
20181204,1,20181203,0,0,0,0
20181205,1,20181204,0,0,0,0
20181206,1,20181205,0,0,0,0
20181207,1,20181206,1,0,0,0
20181208,0,20181207,0,0,0,0
20181209,0,20181207,0,0,0,0
20181210,1,20181207,0,0,0,0
20181211,1,20181210,0,0,0,0
20181212,1,20181211,0,0,0,0
20181213,1,20181212,0,0,0,0
20181214,1,20181213,1,0,0,0
20181215,0,20181214,0,0,0,0
20181216,0,20181214,0,0,0,0
20181217,1,20181214,0,0,0,0
20181218,1,20181217,0,0,0,0
20181219,1,20181218,0,0,0,0
20181220,1,20181219,0,0,0,0
20181221,1,20181220,1,0,0,0
20181222,0,20181221,0,0,0,0
20181223,0,20181221,0,0,0,0
20181224,1,20181221,0,0,0,0
20181225,1,20181224,0,0,0,0
20181226,1,20181225,0,0,0,0
20181227,1,20181226,0,0,0,0
20181228,1,20181227,1,0,0,0
20181229,0,20181228,0,0,0,0
20181230,0,20181228,0,0,0,0
20181231,1,20181228,0,1,1,1

