calendarDate,isOpen,prevTradeDate,isWeekEnd,isMonthEnd,isQuarterEnd,isYearEnd
20250311,1,20250310,0,0,0,0
20250312,1,20250311,0,0,0,0
20250313,1,20250312,0,0,0,0
20250314,1,20250313,1,0,0,0
20250315,0,20250314,0,0,0,0
20250316,0,20250314,0,0,0,0
20250317,1,20250314,0,0,0,0
20250318,1,20250317,0,0,0,0
20250319,1,20250318,0,0,0,0
20250320,1,20250319,0,0,0,0
20250321,1,20250320,1,0,0,0
20250322,0,20250321,0,0,0,0
20250323,0,20250321,0,0,0,0
20250324,1,20250321,0,0,0,0
20250325,1,20250324,0,0,0,0
20250326,1,20250325,0,0,0,0
20250327,1,20250326,0,0,0,0
20250328,1,20250327,1,0,0,0
20250329,0,20250328,0,0,0,0
20250330,0,20250328,0,0,0,0
20250331,1,20250328,0,1,1,0
20250401,1,20250331,0,0,0,0
20250402,1,20250401,0,0,0,0
20250403,1,20250402,1,0,0,0
20250404,0,20250403,0,0,0,0
20250405,0,20250403,0,0,0,0
20250406,0,20250403,0,0,0,0
20250407,1,20250403,0,0,0,0
20250408,1,20250407,0,0,0,0
20250409,1,20250408,0,0,0,0
20250410,1,20250409,0,0,0,0
20250411,1,20250410,1,0,0,0
20250412,0,20250411,0,0,0,0
20250413,0,20250411,0,0,0,0
20250414,1,20250411,0,0,0,0
20250415,1,20250414,0,0,0,0
20250416,1,20250415,0,0,0,0
20250417,1,20250416,0,0,0,0
20250418,1,20250417,1,0,0,0
20250419,0,20250418,0,0,0,0
20250420,0,20250418,0,0,0,0
20250421,1,20250418,0,0,0,0
20250422,1,20250421,0,0,0,0
20250423,1,20250422,0,0,0,0
20250424,1,20250423,0,0,0,0
20250425,1,20250424,1,0,0,0
20250426,0,20250425,0,0,0,0
20250427,0,20250425,0,0,0,0
20250428,1,20250425,0,0,0,0
20250429,1,20250428,0,0,0,0
20250430,1,20250429,1,1,0,0
20250501,0,20250430,0,0,0,0
20250502,0,20250430,0,0,0,0
20250503,0,20250430,0,0,0,0
20250504,0,20250430,0,0,0,0
20250505,0,20250430,0,0,0,0
20250506,1,20250430,0,0,0,0
20250507,1,20250506,0,0,0,0
20250508,1,20250507,0,0,0,0
20250509,1,20250508,1,0,0,0
20250510,0,20250509,0,0,0,0
20250511,0,20250509,0,0,0,0
20250512,1,20250509,0,0,0,0
20250513,1,20250512,0,0,0,0
20250514,1,20250513,0,0,0,0
20250515,1,20250514,0,0,0,0
20250516,1,20250515,1,0,0,0
20250517,0,20250516,0,0,0,0
20250518,0,20250516,0,0,0,0
20250519,1,20250516,0,0,0,0
20250520,1,20250519,0,0,0,0
20250521,1,20250520,0,0,0,0
20250522,1,20250521,0,0,0,0
20250523,1,20250522,1,0,0,0
20250524,0,20250523,0,0,0,0
20250525,0,20250523,0,0,0,0
20250526,1,20250523,0,0,0,0
20250527,1,20250526,0,0,0,0
20250528,1,20250527,0,0,0,0
20250529,1,20250528,0,0,0,0
20250530,1,20250529,1,1,0,0
20250531,0,20250530,0,0,0,0
20250601,0,20250530,0,0,0,0
20250602,0,20250530,0,0,0,0
20250603,1,20250530,0,0,0,0
20250604,1,20250603,0,0,0,0
20250605,1,20250604,0,0,0,0
20250606,1,20250605,1,0,0,0
20250607,0,20250606,0,0,0,0
20250608,0,20250606,0,0,0,0
20250609,1,20250606,0,0,0,0
20250610,1,20250609,0,0,0,0
20250611,1,20250610,0,0,0,0
20250612,1,20250611,0,0,0,0
20250613,1,20250612,1,0,0,0
20250614,0,20250613,0,0,0,0
20250615,0,20250613,0,0,0,0
20250616,1,20250613,0,0,0,0
20250617,1,20250616,0,0,0,0
20250618,1,20250617,0,0,0,0
20250619,1,20250618,0,0,0,0
20250620,1,20250619,1,0,0,0
20250621,0,20250620,0,0,0,0
20250622,0,20250620,0,0,0,0
20250623,1,20250620,0,0,0,0
20250624,1,20250623,0,0,0,0
20250625,1,20250624,0,0,0,0
20250626,1,20250625,0,0,0,0
20250627,1,20250626,1,0,0,0
20250628,0,20250627,0,0,0,0
20250629,0,20250627,0,0,0,0
20250630,1,20250627,0,1,1,0
20250701,1,20250630,0,0,0,0
20250702,1,20250701,0,0,0,0
20250703,1,20250702,0,0,0,0
20250704,1,20250703,1,0,0,0
20250705,0,20250704,0,0,0,0
20250706,0,20250704,0,0,0,0
20250707,1,20250704,0,0,0,0
20250708,1,20250707,0,0,0,0
20250709,1,20250708,0,0,0,0
20250710,1,20250709,0,0,0,0
20250711,1,20250710,1,0,0,0
20250712,0,20250711,0,0,0,0
20250713,0,20250711,0,0,0,0
20250714,1,20250711,0,0,0,0
20250715,1,20250714,0,0,0,0
20250716,1,20250715,0,0,0,0
20250717,1,20250716,0,0,0,0
20250718,1,20250717,1,0,0,0
20250719,0,20250718,0,0,0,0
20250720,0,20250718,0,0,0,0
20250721,1,20250718,0,0,0,0
20250722,1,20250721,0,0,0,0
20250723,1,20250722,0,0,0,0
20250724,1,20250723,0,0,0,0
20250725,1,20250724,1,0,0,0
20250726,0,20250725,0,0,0,0
20250727,0,20250725,0,0,0,0
20250728,1,20250725,0,0,0,0
20250729,1,20250728,0,0,0,0
20250730,1,20250729,0,0,0,0
20250731,1,20250730,0,1,0,0
20250801,1,20250731,1,0,0,0
20250802,0,20250801,0,0,0,0
20250803,0,20250801,0,0,0,0
20250804,1,20250801,0,0,0,0
20250805,1,20250804,0,0,0,0
20250806,1,20250805,0,0,0,0
20250807,1,20250806,0,0,0,0
20250808,1,20250807,1,0,0,0
20250809,0,20250808,0,0,0,0
20250810,0,20250808,0,0,0,0
20250811,1,20250808,0,0,0,0
20250812,1,20250811,0,0,0,0
20250813,1,20250812,0,0,0,0
20250814,1,20250813,0,0,0,0
20250815,1,20250814,1,0,0,0
20250816,0,20250815,0,0,0,0
20250817,0,20250815,0,0,0,0
20250818,1,20250815,0,0,0,0
20250819,1,20250818,0,0,0,0
20250820,1,20250819,0,0,0,0
20250821,1,20250820,0,0,0,0
20250822,1,20250821,1,0,0,0
20250823,0,20250822,0,0,0,0
20250824,0,20250822,0,0,0,0
20250825,1,20250822,0,0,0,0
20250826,1,20250825,0,0,0,0
20250827,1,20250826,0,0,0,0
20250828,1,20250827,0,0,0,0
20250829,1,20250828,1,1,0,0
20250830,0,20250829,0,0,0,0
20250831,0,20250829,0,0,0,0
20250901,1,20250829,0,0,0,0
20250902,1,20250901,0,0,0,0
20250903,1,20250902,0,0,0,0
20250904,1,20250903,0,0,0,0
20250905,1,20250904,1,0,0,0
20250906,0,20250905,0,0,0,0
20250907,0,20250905,0,0,0,0
20250908,1,20250905,0,0,0,0
20250909,1,20250908,0,0,0,0
20250910,1,20250909,0,0,0,0
20250911,1,20250910,0,0,0,0
20250912,1,20250911,1,0,0,0
20250913,0,20250912,0,0,0,0
20250914,0,20250912,0,0,0,0
20250915,1,20250912,0,0,0,0
20250916,1,20250915,0,0,0,0
20250917,1,20250916,0,0,0,0
20250918,1,20250917,0,0,0,0
20250919,1,20250918,1,0,0,0
20250920,0,20250919,0,0,0,0
20250921,0,20250919,0,0,0,0
20250922,1,20250919,0,0,0,0
20250923,1,20250922,0,0,0,0
20250924,1,20250923,0,0,0,0
20250925,1,20250924,0,0,0,0
20250926,1,20250925,1,0,0,0
20250927,0,20250926,0,0,0,0
20250928,0,20250926,0,0,0,0
20250929,1,20250926,0,0,0,0
20250930,1,20250929,1,1,1,0
20251001,0,20250930,0,0,0,0
20251002,0,20250930,0,0,0,0
20251003,0,20250930,0,0,0,0
20251004,0,20250930,0,0,0,0
20251005,0,20250930,0,0,0,0
20251006,0,20250930,0,0,0,0
20251007,0,20250930,0,0,0,0
20251008,0,20250930,0,0,0,0
20251009,1,20250930,0,0,0,0
20251010,1,20251009,1,0,0,0
20251011,0,20251010,0,0,0,0
20251012,0,20251010,0,0,0,0
20251013,1,20251010,0,0,0,0
20251014,1,20251013,0,0,0,0
20251015,1,20251014,0,0,0,0
20251016,1,20251015,0,0,0,0
20251017,1,20251016,1,0,0,0
20251018,0,20251017,0,0,0,0
20251019,0,20251017,0,0,0,0
20251020,1,20251017,0,0,0,0
20251021,1,20251020,0,0,0,0
20251022,1,20251021,0,0,0,0
20251023,1,20251022,0,0,0,0
20251024,1,20251023,1,0,0,0
20251025,0,20251024,0,0,0,0
20251026,0,20251024,0,0,0,0
20251027,1,20251024,0,0,0,0
20251028,1,20251027,0,0,0,0
20251029,1,20251028,0,0,0,0
20251030,1,20251029,0,0,0,0
20251031,1,20251030,1,1,0,0
20251101,0,20251031,0,0,0,0
20251102,0,20251031,0,0,0,0
20251103,1,20251031,0,0,0,0
20251104,1,20251103,0,0,0,0
20251105,1,20251104,0,0,0,0
20251106,1,20251105,0,0,0,0
20251107,1,20251106,1,0,0,0
20251108,0,20251107,0,0,0,0
20251109,0,20251107,0,0,0,0
20251110,1,20251107,0,0,0,0
20251111,1,20251110,0,0,0,0
20251112,1,20251111,0,0,0,0
20251113,1,20251112,0,0,0,0
20251114,1,20251113,1,0,0,0
20251115,0,20251114,0,0,0,0
20251116,0,20251114,0,0,0,0
20251117,1,20251114,0,0,0,0
20251118,1,20251117,0,0,0,0
20251119,1,20251118,0,0,0,0
20251120,1,20251119,0,0,0,0
20251121,1,20251120,1,0,0,0
20251122,0,20251121,0,0,0,0
20251123,0,20251121,0,0,0,0
20251124,1,20251121,0,0,0,0
20251125,1,20251124,0,0,0,0
20251126,1,20251125,0,0,0,0
20251127,1,20251126,0,0,0,0
20251128,1,20251127,1,1,0,0
20251129,0,20251128,0,0,0,0
20251130,0,20251128,0,0,0,0
20251201,1,20251128,0,0,0,0
20251202,1,20251201,0,0,0,0
20251203,1,20251202,0,0,0,0
20251204,1,20251203,0,0,0,0
20251205,1,20251204,1,0,0,0
20251206,0,20251205,0,0,0,0
20251207,0,20251205,0,0,0,0
20251208,1,20251205,0,0,0,0
20251209,1,20251208,0,0,0,0
20251210,1,20251209,0,0,0,0
20251211,1,20251210,0,0,0,0
20251212,1,20251211,1,0,0,0
20251213,0,20251212,0,0,0,0
20251214,0,20251212,0,0,0,0
20251215,1,20251212,0,0,0,0
20251216,1,20251215,0,0,0,0
20251217,1,20251216,0,0,0,0
20251218,1,20251217,0,0,0,0
20251219,1,20251218,1,0,0,0
20251220,0,20251219,0,0,0,0
20251221,0,20251219,0,0,0,0
20251222,1,20251219,0,0,0,0
20251223,1,20251222,0,0,0,0
20251224,1,20251223,0,0,0,0
20251225,1,20251224,0,0,0,0
20251226,1,20251225,1,0,0,0
20251227,0,20251226,0,0,0,0
20251228,0,20251226,0,0,0,0
20251229,1,20251226,0,0,0,0
20251230,1,20251229,0,0,0,0
20251231,1,20251230,0,1,1,1

